Bandgap (eV),Voc (V),Jsc (mA/cm^2),FF (%),PCE (%),J0 (mA/cm^2)
0.659,0.450766128756,61.0643395991,78.8431780579,21.7021650195,1.63398261435e-06
0.66,0.451690782267,61.0643125247,78.8731445761,21.754938303,1.57657174067e-06
0.661,0.452615549981,61.0642966728,78.9038061107,21.8079469834,1.52117158917e-06
0.662,0.4535404322,61.0642935061,78.9342211549,21.8609320602,1.46771198268e-06
0.663,0.454465424579,61.0642935059,78.9643909609,21.9138898774,1.41612518398e-06
0.664,0.455390524695,61.0642916934,78.9943168165,21.9668184838,1.36634581132e-06
0.665,0.456315731522,61.0642863836,79.0240000375,22.0197171768,1.31831075688e-06
0.666,0.457241045812,61.0642800883,79.0534419875,22.0725868669,1.27195910797e-06
0.667,0.458166468344,61.06427538,79.0826440249,22.1254284979,1.22723207105e-06
0.668,0.459091999048,61.0642728253,79.1121917796,22.1784060517,1.18407289823e-06
0.669,0.460017637418,61.0642719557,79.1420734503,22.2315166159,1.14242681648e-06
0.67,0.460943382482,61.0642711966,79.1717183875,22.2845995235,1.1022409591e-06
0.671,0.461869233608,61.0642697786,79.2011278704,22.3376544282,1.06346429971e-06
0.672,0.46279519047,61.0642676468,79.2303031771,22.3906812596,1.0260475884e-06
0.673,0.463721253168,61.0642657537,79.2592455891,22.4436803422,9.89943290158e-07
0.674,0.464647421797,61.0642650352,79.2879563797,22.4966519979,9.55105525394e-07
0.675,0.465573695509,61.0642641925,79.3164367806,22.5495956717,9.21490012521e-07
0.676,0.466500073555,61.0642621679,79.3454797603,22.6027364389,8.89054012518e-07
0.677,0.467426555992,61.0642597944,79.3746252882,22.6559442617,8.57756275408e-07
0.678,0.468353119584,61.0642028864,79.4035427702,22.7091034924,8.27556988591e-07
0.679,0.469279706773,61.0639561849,79.4322316118,22.7621602246,7.98417726951e-07
0.68,0.470206321863,61.0635305538,79.46069294,22.8151181677,7.70301404696e-07
0.681,0.471133034983,61.0630923324,79.4889300252,22.8680431094,7.4317222886e-07
0.682,0.47205980018,61.0625336657,79.5169425194,22.9208918249,7.16995654409e-07
0.683,0.472986503778,61.0615867453,79.5447275649,22.9735565167,6.91738340904e-07
0.684,0.473912967731,61.0598317407,79.5731741912,23.0261260746,6.6736811066e-07
0.685,0.47483901613,61.0568539382,79.6015874153,23.078232682,6.43853908351e-07
0.686,0.475764670175,61.0527042617,79.629765437,23.1298347693,6.21165762018e-07
0.687,0.47668998075,61.0475037814,79.6577095476,23.1809776899,5.99274745415e-07
0.688,0.477614456259,61.0400926985,79.6854044743,23.2311885296,5.78152941669e-07
0.689,0.478537621101,61.0293497145,79.7128335645,23.2800053663,5.57773408195e-07
0.69,0.479459569581,61.015499828,79.7399969807,23.3275097352,5.38110142819e-07
0.691,0.480380175381,60.9982477695,79.7669086585,23.3735779309,5.19138051081e-07
0.692,0.48129834912,60.9750275939,79.7946254644,23.4174724599,5.00832914668e-07
0.693,0.482213793525,60.9451459602,79.8220343644,23.4585704333,4.83171360941e-07
0.694,0.483128723741,60.9138325431,79.8491915691,23.4989959916,4.66130833513e-07
0.695,0.484044311948,60.8838507457,79.8761311124,23.5398805566,4.49689563852e-07
0.696,0.484959132017,60.8518422701,79.9028119745,23.5798444627,4.33826543867e-07
0.697,0.485872358785,60.8158697731,79.929206437,23.6180814655,4.18521499439e-07
0.698,0.486784371685,60.7768329696,79.9553227929,23.6549521134,4.03754864876e-07
0.699,0.487695213622,60.7348392264,79.9819685678,23.6907313861,3.89507758249e-07
0.7,0.488604405901,60.6887715667,80.0086956819,23.7248194542,3.75761957587e-07
0.701,0.489512271909,60.6393984867,80.03514262,23.7574154167,3.62499877891e-07
0.702,0.490420205751,60.5899960519,80.0613462671,23.7898754365,3.49704548955e-07
0.703,0.491328375368,60.5409583103,80.0873125481,23.8223640977,3.37359593945e-07
0.704,0.492235405258,60.4890665472,80.1130002432,23.8535338129,3.25449208731e-07
0.705,0.493141129317,60.4339404908,80.1384011023,23.8832162656,3.13958141931e-07
0.706,0.494046845242,60.3786204416,80.1643394148,23.9129157882,3.02871675647e-07
0.707,0.49495293335,60.3239950741,80.1904519118,23.9428949032,2.92175606874e-07
0.708,0.495858661073,60.2683553577,80.2163111483,23.9723124853,2.8185622955e-07
0.709,0.496763995393,60.2116278949,80.241915708,24.0011344058,2.71900317231e-07
0.71,0.497669804358,60.1558363111,80.2672905201,24.0302153801,2.62295106368e-07
0.711,0.498576232317,60.1013142904,80.2924420827,24.059699993,2.53028280165e-07
0.712,0.499482395881,60.0460071981,80.3173451331,24.0887167404,2.44087952995e-07
0.713,0.500388020728,59.9892813277,80.3427965794,24.117234594,2.35462655362e-07
0.714,0.501293829293,59.9328161861,80.3683815047,24.1458370995,2.27141319381e-07
0.715,0.50220008075,59.8772120136,80.3937402942,24.1746716146,2.19113264768e-07
0.716,0.503106094241,59.8208915838,80.4188559664,24.2030640552,2.11368185308e-07
0.717,0.504011466654,59.7629257053,80.4437167671,24.2306126831,2.03896135806e-07
0.718,0.504916501738,59.7040213364,80.4683303846,24.2576172239,1.96687519478e-07
0.719,0.505821404844,59.6446557157,80.4927027002,24.2842809921,1.89733075792e-07
0.72,0.50672600951,59.5844472385,80.5176448743,24.3106838033,1.83023868726e-07
0.721,0.50763019071,59.5231112826,80.5426860093,24.3365591959,1.76551275435e-07
0.722,0.508534164662,59.4611493362,80.5674861595,24.3620173379,1.70306975313e-07
0.723,0.509438132715,59.3990266812,80.5920507543,24.3872587135,1.64282939435e-07
0.724,0.510342239319,59.3370760669,80.6163844216,24.4124278834,1.58471420368e-07
0.725,0.511246633923,59.2756403189,80.6404925193,24.4376751428,1.52864942336e-07
0.726,0.512150990845,59.2139725501,80.664366573,24.4626748643,1.47456291723e-07
0.727,0.513054922605,59.1511875821,80.6888563587,24.4872991785,1.42238507916e-07
0.728,0.51395836521,59.0871433925,80.7133881613,24.5113093809,1.37204874458e-07
0.729,0.514861612857,59.0225164458,80.7376834807,24.5349128232,1.32348910512e-07
0.73,0.515764692148,58.9573700136,80.7617429658,24.5581356257,1.27664362626e-07
0.731,0.516668029091,58.89267699,80.7855784932,24.5814062146,1.23145196779e-07
0.732,0.517571637491,58.8284679914,80.8091917513,24.6047394791,1.18785590706e-07
0.733,0.518475282124,58.7642074373,80.8325770373,24.6278990391,1.14579926494e-07
0.734,0.519378990428,58.6999584824,80.8566454284,24.6511901304,1.10522783433e-07
0.735,0.520282687339,58.6355515239,80.880707204,24.674327752,1.06608931113e-07
0.736,0.52118632141,58.5708712009,80.9045418175,24.697193005,1.02833322771e-07
0.737,0.522090051891,58.5062795087,80.9281537801,24.7199468483,9.91910888564e-08
0.738,0.522994415856,58.4429909662,80.9515585681,24.7431336192,9.56775308367e-08
0.739,0.523898749418,58.3795028012,80.974739722,24.7660824494,9.22881152052e-08
0.74,0.524802643899,58.3148944606,80.997685638,24.7883784582,8.90184677057e-08
0.741,0.525706254113,58.2495191555,81.0213020049,24.8104537095,8.58643677563e-08
0.742,0.52660966635,58.1835743513,81.0449021396,24.832184498,8.28217430678e-08
0.743,0.527513315077,58.1180393758,81.0682872263,24.8539476146,7.988666445e-08
0.744,0.528418312432,58.0554109831,81.0914871991,24.8768752866,7.70553407997e-08
0.745,0.52932335503,57.9927565263,81.1144714643,24.8996447804,7.43241142628e-08
0.746,0.530227252538,57.9274094624,81.1372075153,24.921042709,7.16894555659e-08
0.747,0.531130905529,57.8613951603,81.1597183818,24.9419845309,6.91479595108e-08
0.748,0.532034430938,57.7949779853,81.1828648595,24.9628527271,6.66963406263e-08
0.749,0.532938236516,57.7290705231,81.2060378518,24.9838731879,6.43314289717e-08
0.75,0.533842461238,57.6639816842,81.2290058937,25.0051163326,6.20501660871e-08
0.751,0.534747581563,57.6007709444,81.251782706,25.0270708858,5.98496010853e-08
0.752,0.535652997656,57.5380977254,81.2743555227,25.0491257852,5.77268868796e-08
0.753,0.536557628518,57.4735576056,81.2966961811,25.0701741745,5.5679276544e-08
0.754,0.537462294332,57.4089788396,81.3188259945,25.0910550762,5.37041198008e-08
0.755,0.538367543396,57.3455784403,81.341511398,25.1125633413,5.17988596301e-08
0.756,0.539273249972,57.2830745269,81.364312593,25.1344367527,4.99610289988e-08
0.757,0.540179034662,57.220625036,81.3869088717,25.1561905568,4.8188247703e-08
0.758,0.541083751809,57.1556974418,81.4092725383,25.1766472631,4.64782193218e-08
0.759,0.541987816346,57.0892171049,81.4314116691,25.196230626,4.48287282769e-08
0.76,0.542891859723,57.0225828774,81.4533416477,25.2155892216,4.32376369953e-08
0.761,0.543795655665,56.9552974342,81.4750565754,25.2344898109,4.17028831714e-08
0.762,0.544699442066,56.8878872127,81.4971885665,25.2533711731,4.02224771245e-08
0.763,0.54560346665,56.82089779,81.5195504209,25.2724291908,3.87944992489e-08
0.764,0.546507560675,56.7539578785,81.5417086312,25.2913572131,3.74170975539e-08
0.765,0.547412060755,56.6878060633,81.5636719368,25.310503234,3.60884852886e-08
0.766,0.548316788877,56.6220503364,81.58543739,25.3296845618,3.4806938651e-08
0.767,0.549221740183,56.5566793199,81.6070058919,25.3488969746,3.35707945768e-08
0.768,0.550126956234,56.4917831304,81.6283795748,25.3681843136,3.23784486053e-08
0.769,0.551032302098,56.427066238,81.6500264999,25.3875539549,3.1228352821e-08
0.77,0.551938980011,56.3651498203,81.6720611729,25.4082789326,3.01190138663e-08
0.771,0.552846117716,56.3041255059,81.6939103144,25.4292859823,2.90489910244e-08
0.772,0.553752275415,56.2408586281,81.7155416347,25.4490825173,2.80168943688e-08
0.773,0.554658561554,56.1777659969,81.736979994,25.4688170177,2.70213829784e-08
0.774,0.555565961889,56.1169873669,81.7582511289,25.4895149217,2.60611632147e-08
0.775,0.556472999952,56.0553142718,81.7793196512,25.5096430802,2.51349870589e-08
0.776,0.557378378228,55.9899400288,81.8003514132,25.5279117193,2.42416505086e-08
0.777,0.558283423125,55.9237474294,81.821991046,25.5458902305,2.3379992029e-08
0.778,0.559188458943,55.8574406844,81.843435944,25.5636631386,2.254889106e-08
0.779,0.560093417173,55.7908729682,81.8646848772,25.5811591582,2.17472665746e-08
0.78,0.560999582363,55.7268147411,81.8857685766,25.599718383,2.0974075688e-08
0.781,0.561905812447,55.6627988873,81.9066624282,25.6181517642,2.02283123161e-08
0.782,0.562811155762,55.5967791851,81.9273426091,25.635464939,1.95090058801e-08
0.783,0.563716845599,55.5314124722,81.9478397519,25.6529457495,1.88152200576e-08
0.784,0.564623430971,55.4678749907,81.9691245639,25.6714690348,1.81460515763e-08
0.785,0.565530588149,55.4054672383,81.9902674914,25.6904093744,1.75006290513e-08
0.786,0.566438902109,55.345438313,82.011249844,25.7103704428,1.68781118621e-08
0.787,0.567347232703,55.2853427472,82.0320486475,25.730161072,1.62776890699e-08
0.788,0.568255069846,55.2240916689,82.0526520827,25.7492464011,1.56985783721e-08
0.789,0.569163494352,55.1639957111,82.0730860471,25.7687597695,1.51400250943e-08
0.79,0.570071597636,55.1031149873,82.0933290734,25.7877482536,1.46013012168e-08
0.791,0.570978520666,55.0396237062,82.1139295085,25.8054871878,1.40817044364e-08
0.792,0.571884569066,54.9741813594,82.1347264474,25.8222430277,1.35805572598e-08
0.793,0.572790505975,54.9084163299,82.1553368214,25.838691063,1.30972061301e-08
0.794,0.573696356999,54.8423846818,82.1757612429,25.8548581094,1.26310205832e-08
0.795,0.574602226162,54.7763083699,82.1960022281,25.870853654,1.21813924342e-08
0.796,0.575508213596,54.7104000524,82.216062556,25.8867834427,1.17477349921e-08
0.797,0.576414497929,54.6450372799,82.2359473095,25.9028363529,1.13294823023e-08
0.798,0.577321137239,54.580341299,82.2559177635,25.9191561337,1.09260884156e-08
0.799,0.57822747546,54.5149268219,82.2763993749,25.9351900689,1.05370266832e-08
0.8,0.579133714176,54.4492215829,82.2966991376,25.9509308084,1.0161789076e-08
0.801,0.580040369719,54.3843133887,82.3168282983,25.9669235356,9.79988552819e-09
0.802,0.580946912351,54.3190868857,82.3367763013,25.9826095956,9.45084330368e-09
0.803,0.581853267749,54.2533878142,82.3565414284,25.9979102632,9.11420638503e-09
0.804,0.582760033317,54.1884706622,82.3761379714,26.0134576138,8.78953488371e-09
0.805,0.583667332292,54.1245912041,82.3955703688,26.0293833919,8.47640447117e-09
0.806,0.584574650285,54.0606706427,82.4156710618,26.0454104983,8.17440582988e-09
0.807,0.585481696776,53.9961028763,82.4356849258,26.0609947995,7.88314412375e-09
0.808,0.586389169873,53.9323471482,82.4555332005,26.0768462473,7.60223848706e-09
0.809,0.587296598202,53.868418909,82.4752069885,26.0924661197,7.33132153154e-09
0.81,0.58820416509,53.804700871,82.494710617,26.10804906,7.07003887062e-09
0.811,0.58911215565,53.7417855313,82.5140514047,26.1238984425,6.81804866056e-09
0.812,0.59002051618,53.6795591046,82.5332293978,26.1399583948,6.57502115765e-09
0.813,0.590929689977,53.6189391533,82.5526629526,26.1568303186,6.34063829106e-09
0.814,0.591838199716,53.5568601391,82.5724196121,26.1729762833,6.11459325063e-09
0.815,0.592746355129,53.493968553,82.5920006413,26.1885646668,5.89659008931e-09
0.816,0.593655866619,53.4338029208,82.6114413123,26.2054153508,5.68634333946e-09
0.817,0.594566536392,53.3759461877,82.6307408935,26.223321291,5.4835776428e-09
0.818,0.595477287971,53.3181711309,82.6498781862,26.2411379186,5.28802739324e-09
0.819,0.59638949891,53.2633161009,82.6688858503,26.2603357226,5.09943639244e-09
0.82,0.597301895368,53.2087506657,82.6877369105,26.2795582472,4.91755751741e-09
0.821,0.598212188259,53.1497680079,82.7071100722,26.2965925101,4.74215239984e-09
0.822,0.599124963929,53.0958020642,82.7265224285,26.3161510058,4.57299111676e-09
0.823,0.600038569573,53.0434466733,82.7457934059,26.3364253454,4.40985189208e-09
0.824,0.60095411569,52.9949739302,82.7649482671,26.3586063735,4.25252080862e-09
0.825,0.601873681335,52.9546321411,82.7840364141,26.3849275813,4.10079153033e-09
0.826,0.602789170677,52.9058325126,82.8028871054,26.4067208133,3.95446503432e-09
0.827,0.60370228934,52.8520857091,82.8215306203,26.425803774,3.81334935227e-09
0.828,0.604618386054,52.8043312335,82.8400890276,26.4479157796,3.67725932102e-09
0.829,0.605537769466,52.7631832077,82.8593296979,26.4736389211,3.5460163419e-09
0.83,0.606457428104,52.7224846415,82.8784940147,26.4995219705,3.41944814863e-09
0.831,0.60737742792,52.6823692782,82.8975208652,26.5256166601,3.2973885833e-09
0.832,0.608298591604,52.6445114492,82.9164279613,26.5528104408,3.17967738033e-09
0.833,0.609220737623,52.6085372482,82.9352142966,26.5809118949,3.06615995805e-09
0.834,0.610148850732,52.5845815041,82.953990169,26.6153082476,2.95668721757e-09
0.835,0.611078454335,52.5635253293,82.9726681852,26.6511842859,2.85111534881e-09
0.836,0.612004325715,52.5347512343,82.9911317094,26.6828895668,2.74930564336e-09
0.837,0.61293223504,52.5099911594,83.0098173687,26.7167647085,2.65112431392e-09
0.838,0.613863798123,52.4925205772,83.0288788284,26.7546098847,2.55644232014e-09
0.839,0.614796707403,52.477648156,83.0478406262,26.7937956599,2.46513520061e-09
0.84,0.615730158374,52.4637393295,83.0666901751,26.8334536818,2.37708291074e-09
0.841,0.616660022633,52.4424182614,83.0853468741,26.8690889981,2.29216966643e-09
0.842,0.617590291668,52.4217874886,83.1038860004,26.9050385175,2.21028379321e-09
0.843,0.618526571659,52.4132114527,83.122427153,26.9474297259,2.13131758069e-09
0.844,0.619461759583,52.4022846682,83.1408274263,26.988519806,2.05516714223e-09
0.845,0.620395254341,52.3877908134,83.1590716894,27.0276436564,1.98173227952e-09
0.846,0.621329503376,52.3746913122,83.1773286681,27.0675171727,1.91091635189e-09
0.847,0.622258996688,52.351826168,83.1959625662,27.1022452449,1.84262615034e-09
0.848,0.623186849269,52.3255129806,83.21444303,27.1350412126,1.77677177594e-09
0.849,0.624117959024,52.3056661402,83.2328586798,27.1712881415,1.71326652259e-09
0.85,0.625046630338,52.280759036,83.2511060896,27.2047234092,1.65202676386e-09
0.851,0.625973847706,52.2527890654,83.2692005187,27.2364223955,1.59297184386e-09
0.852,0.626905312794,52.2332802678,83.2872568948,27.2726795428,1.53602397201e-09
0.853,0.627836813306,52.2137151376,83.305194215,27.3088526231,1.48110812143e-09
0.854,0.628769053833,52.1955166117,83.3230282412,27.3457226413,1.428151931e-09
0.855,0.629706207541,52.1871072142,83.3408776339,27.3879337212,1.3770856109e-09
0.856,0.630641210961,52.1742251478,83.3592178161,27.4278639342,1.32784185139e-09
0.857,0.631575685408,52.1601451648,83.3774349489,27.4670946247,1.28035573492e-09
0.858,0.632513361838,52.1523946236,83.3955958002,27.5097772832,1.23456465131e-09
0.859,0.633450190436,52.1428019911,83.4136307972,27.5514120221,1.19040821588e-09
0.86,0.634387492805,52.1340337075,83.4315641718,27.5934705056,1.14782819059e-09
0.861,0.635325646174,52.1268502773,83.4494045253,27.6363772687,1.10676840786e-09
0.862,0.636264018103,52.1199762755,83.4671407551,27.679427912,1.06717469712e-09
0.863,0.637202801978,52.1138017084,83.4847775949,27.7228405794,1.02899481401e-09
0.864,0.638142051866,52.1084356061,83.5023172218,27.7666781905,9.92178371997e-10
0.865,0.639081527119,52.1033929966,83.5199354828,27.8107320103,9.56676776496e-10
0.866,0.640021827748,52.0998832779,83.5379162248,27.8557703939,9.22443161258e-10
0.867,0.640960734942,52.0934351895,83.5557687145,27.8991429196,8.8943232705e-10
0.868,0.641899002235,52.0855682861,83.5735042554,27.9416932252,8.57600682487e-10
0.869,0.642837874018,52.0787902639,83.5911447905,27.9848263627,8.26906186969e-10
0.87,0.643776690682,52.0717723696,83.6086792193,28.0277974932,7.97308295628e-10
0.871,0.644717156422,52.0679472575,83.6261407663,28.0725418972,7.68767906235e-10
0.872,0.645656802193,52.0623419578,83.6434832668,28.1162594081,7.4124730798e-10
0.873,0.646596777743,52.0572724906,83.6607291987,28.1602555354,7.14710132069e-10
0.874,0.647538712961,52.0560208548,83.6779136886,28.206392763,6.89121304071e-10
0.875,0.648480558475,52.0544603678,83.6951501583,28.2523906016,6.64446997954e-10
